filepath,filename,time
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C3_S075_P149_VC1_003251_004001/SAL_C3_S075_P149_VC1_003251_004001.avi,SAL_C3_S075_P149_VC1_003251_004001.avi,31
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C3_S079_P158_VC1_000701_002111/SAL_C3_S079_P158_VC1_000701_002111.avi,SAL_C3_S079_P158_VC1_000701_002111.avi,58
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C3_S083_P165_VC1_003801_004791/SAL_C3_S083_P165_VC1_003801_004791.avi,SAL_C3_S083_P165_VC1_003801_004791.avi,41
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C3_S086_P171_VC1_006801_007631/SAL_C3_S086_P171_VC1_006801_007631.avi,SAL_C3_S086_P171_VC1_006801_007631.avi,35
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C3_S091_P181_VC1_000781_001951/SAL_C3_S091_P181_VC1_000781_001951.avi,SAL_C3_S091_P181_VC1_000781_001951.avi,48
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C3_S093_P185_VC1_000601_001301/SAL_C3_S093_P185_VC1_000601_001301.avi,SAL_C3_S093_P185_VC1_000601_001301.avi,29
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S095_P189_VC1_004951_005150/SAL_C4_S095_P189_VC1_004951_005150.avi,SAL_C4_S095_P189_VC1_004951_005150.avi,9
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S096_P191_VC1_006001_006550/SAL_C4_S096_P191_VC1_006001_006550.avi,SAL_C4_S096_P191_VC1_006001_006550.avi,23
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S097_P193_VC1_000051_000500/SAL_C4_S097_P193_VC1_000051_000500.avi,SAL_C4_S097_P193_VC1_000051_000500.avi,19
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S097_P194_VC1_000501_001200/SAL_C4_S097_P194_VC1_000501_001200.avi,SAL_C4_S097_P194_VC1_000501_001200.avi,29
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S099_P198_VC1_001851_002350/SAL_C4_S099_P198_VC1_001851_002350.avi,SAL_C4_S099_P198_VC1_001851_002350.avi,21
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S101_P201_VC1_000001_000900/SAL_C4_S101_P201_VC1_000001_000900.avi,SAL_C4_S101_P201_VC1_000001_000900.avi,37
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S108_P216_VC1_004201_005750/SAL_C4_S108_P216_VC1_004201_005750.avi,SAL_C4_S108_P216_VC1_004201_005750.avi,67
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S109_P217_VC1_000001_001150/SAL_C4_S109_P217_VC1_000001_001150.avi,SAL_C4_S109_P217_VC1_000001_001150.avi,47
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S110_P220_VC1_003401_004000/SAL_C4_S110_P220_VC1_003401_004000.avi,SAL_C4_S110_P220_VC1_003401_004000.avi,25
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S111_P221_VC1_000901_001550/SAL_C4_S111_P221_VC1_000901_001550.avi,SAL_C4_S111_P221_VC1_000901_001550.avi,27
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S112_P224_VC1_000451_001050/SAL_C4_S112_P224_VC1_000451_001050.avi,SAL_C4_S112_P224_VC1_000451_001050.avi,25
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S114_P227_VC1_003851_005200/SAL_C4_S114_P227_VC1_003851_005200.avi,SAL_C4_S114_P227_VC1_003851_005200.avi,56
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S115_P229_VC1_001101_002000/SAL_C4_S115_P229_VC1_001101_002000.avi,SAL_C4_S115_P229_VC1_001101_002000.avi,37
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S115_P230_VC1_000001_001050/SAL_C4_S115_P230_VC1_000001_001050.avi,SAL_C4_S115_P230_VC1_000001_001050.avi,40
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C4_S116_P232_VC1_002801_003500/SAL_C4_S116_P232_VC1_002801_003500.avi,SAL_C4_S116_P232_VC1_002801_003500.avi,29
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C5_S132_P263_VC1_003001_003401/SAL_C5_S132_P263_VC1_003001_003401.avi,SAL_C5_S132_P263_VC1_003001_003401.avi,17
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S164_P327_VC1_005315_006833/SAL_C6_S164_P327_VC1_005315_006833.avi,SAL_C6_S164_P327_VC1_005315_006833.avi,63
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S164_P328_VC1_000787_001615/SAL_C6_S164_P328_VC1_000787_001615.avi,SAL_C6_S164_P328_VC1_000787_001615.avi,36
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S166_P331_VC1_007901_008565/SAL_C6_S166_P331_VC1_007901_008565.avi,SAL_C6_S166_P331_VC1_007901_008565.avi,27
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S166_P332_VC1_006654_007244/SAL_C6_S166_P332_VC1_006654_007244.avi,SAL_C6_S166_P332_VC1_006654_007244.avi,25
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S168_P336_VC1_004701_005407/SAL_C6_S168_P336_VC1_004701_005407.avi,SAL_C6_S168_P336_VC1_004701_005407.avi,30
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S170_P339_VC1_003649_005273/SAL_C6_S170_P339_VC1_003649_005273.avi,SAL_C6_S170_P339_VC1_003649_005273.avi,67
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S174_P348_VC1_003051_003980/SAL_C6_S174_P348_VC1_003051_003980.avi,SAL_C6_S174_P348_VC1_003051_003980.avi,43
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S175_P350_VC1_008159_008663/SAL_C6_S175_P350_VC1_008159_008663.avi,SAL_C6_S175_P350_VC1_008159_008663.avi,21
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S176_P352_VC1_005660_006889/SAL_C6_S176_P352_VC1_005660_006889.avi,SAL_C6_S176_P352_VC1_005660_006889.avi,51
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S177_P354_VC1_000116_002259/SAL_C6_S177_P354_VC1_000116_002259.avi,SAL_C6_S177_P354_VC1_000116_002259.avi,88
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S179_P358_VC1_001277_003963/SAL_C6_S179_P358_VC1_001277_003963.avi,SAL_C6_S179_P358_VC1_001277_003963.avi,110
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S185_P370_VC1_006763_007716/SAL_C6_S185_P370_VC1_006763_007716.avi,SAL_C6_S185_P370_VC1_006763_007716.avi,39
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S188_P375_VC1_004920_006091/SAL_C6_S188_P375_VC1_004920_006091.avi,SAL_C6_S188_P375_VC1_004920_006091.avi,52
/home/ICT2000/jondras/datasets/sewa/sessions/SAL_C6_S191_P381_VC1_004792_006827/SAL_C6_S191_P381_VC1_004792_006827.avi,SAL_C6_S191_P381_VC1_004792_006827.avi,86
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S001_P001_VC1_004201_005201/SSD_C1_S001_P001_VC1_004201_005201.avi,SSD_C1_S001_P001_VC1_004201_005201.avi,41
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S001_P002_VC1_002001_002701/SSD_C1_S001_P002_VC1_002001_002701.avi,SSD_C1_S001_P002_VC1_002001_002701.avi,29
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S004_P007_VC1_001001_001901/SSD_C1_S004_P007_VC1_001001_001901.avi,SSD_C1_S004_P007_VC1_001001_001901.avi,37
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S006_P012_VC1_002101_002801/SSD_C1_S006_P012_VC1_002101_002801.avi,SSD_C1_S006_P012_VC1_002101_002801.avi,34
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S012_P023_VC1_002701_003301/SSD_C1_S012_P023_VC1_002701_003301.avi,SSD_C1_S012_P023_VC1_002701_003301.avi,25
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S014_P027_VC1_003101_004001/SSD_C1_S014_P027_VC1_003101_004001.avi,SSD_C1_S014_P027_VC1_003101_004001.avi,37
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S014_P027_VC1_004401_005801/SSD_C1_S014_P027_VC1_004401_005801.avi,SSD_C1_S014_P027_VC1_004401_005801.avi,57
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S018_P036_VC1_002801_003601/SSD_C1_S018_P036_VC1_002801_003601.avi,SSD_C1_S018_P036_VC1_002801_003601.avi,34
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S022_P044_VC1_003301_004101/SSD_C1_S022_P044_VC1_003301_004101.avi,SSD_C1_S022_P044_VC1_003301_004101.avi,33
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S022_P044_VC1_007401_008001/SSD_C1_S022_P044_VC1_007401_008001.avi,SSD_C1_S022_P044_VC1_007401_008001.avi,25
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S023_P045_VC1_001801_002201/SSD_C1_S023_P045_VC1_001801_002201.avi,SSD_C1_S023_P045_VC1_001801_002201.avi,18
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S023_P045_VC1_003701_004001/SSD_C1_S023_P045_VC1_003701_004001.avi,SSD_C1_S023_P045_VC1_003701_004001.avi,13
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S023_P046_VC1_003001_003501/SSD_C1_S023_P046_VC1_003001_003501.avi,SSD_C1_S023_P046_VC1_003001_003501.avi,21
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S025_P049_VC1_004201_004601/SSD_C1_S025_P049_VC1_004201_004601.avi,SSD_C1_S025_P049_VC1_004201_004601.avi,17
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S025_P050_VC1_004701_005301/SSD_C1_S025_P050_VC1_004701_005301.avi,SSD_C1_S025_P050_VC1_004701_005301.avi,30
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S026_P052_VC1_001101_001901/SSD_C1_S026_P052_VC1_001101_001901.avi,SSD_C1_S026_P052_VC1_001101_001901.avi,33
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S027_P053_VC1_002401_003901/SSD_C1_S027_P053_VC1_002401_003901.avi,SSD_C1_S027_P053_VC1_002401_003901.avi,61
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S029_P058_VC1_000601_001201/SSD_C1_S029_P058_VC1_000601_001201.avi,SSD_C1_S029_P058_VC1_000601_001201.avi,25
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C1_S193_P385_VC1_004901_006301/SSD_C1_S193_P385_VC1_004901_006301.avi,SSD_C1_S193_P385_VC1_004901_006301.avi,67
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S033_P066_VC1_002292_002717/SSD_C2_S033_P066_VC1_002292_002717.avi,SSD_C2_S033_P066_VC1_002292_002717.avi,18
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S035_P069_VC1_002352_003021/SSD_C2_S035_P069_VC1_002352_003021.avi,SSD_C2_S035_P069_VC1_002352_003021.avi,28
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S037_P073_VC1_000788_001622/SSD_C2_S037_P073_VC1_000788_001622.avi,SSD_C2_S037_P073_VC1_000788_001622.avi,34
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S038_P075_VC1_004130_004815/SSD_C2_S038_P075_VC1_004130_004815.avi,SSD_C2_S038_P075_VC1_004130_004815.avi,29
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S038_P076_VC1_001890_002661/SSD_C2_S038_P076_VC1_001890_002661.avi,SSD_C2_S038_P076_VC1_001890_002661.avi,33
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S041_P081_VC1_003460_004029/SSD_C2_S041_P081_VC1_003460_004029.avi,SSD_C2_S041_P081_VC1_003460_004029.avi,24
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S042_P083_VC1_002694_003374/SSD_C2_S042_P083_VC1_002694_003374.avi,SSD_C2_S042_P083_VC1_002694_003374.avi,28
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S044_P088_VC1_001984_003108/SSD_C2_S044_P088_VC1_001984_003108.avi,SSD_C2_S044_P088_VC1_001984_003108.avi,48
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S047_P093_VC1_000523_001060/SSD_C2_S047_P093_VC1_000523_001060.avi,SSD_C2_S047_P093_VC1_000523_001060.avi,22
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S048_P096_VC1_004264_004849/SSD_C2_S048_P096_VC1_004264_004849.avi,SSD_C2_S048_P096_VC1_004264_004849.avi,24
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S049_P097_VC1_003128_003877/SSD_C2_S049_P097_VC1_003128_003877.avi,SSD_C2_S049_P097_VC1_003128_003877.avi,36
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S050_P099_VC1_003700_004297/SSD_C2_S050_P099_VC1_003700_004297.avi,SSD_C2_S050_P099_VC1_003700_004297.avi,25
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S050_P100_VC1_003006_003716/SSD_C2_S050_P100_VC1_003006_003716.avi,SSD_C2_S050_P100_VC1_003006_003716.avi,30
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S060_P120_VC1_000467_000955/SSD_C2_S060_P120_VC1_000467_000955.avi,SSD_C2_S060_P120_VC1_000467_000955.avi,20
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S061_P121_VC1_000601_001372/SSD_C2_S061_P121_VC1_000601_001372.avi,SSD_C2_S061_P121_VC1_000601_001372.avi,33
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S062_P123_VC1_000734_001657/SSD_C2_S062_P123_VC1_000734_001657.avi,SSD_C2_S062_P123_VC1_000734_001657.avi,104
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S062_P124_VC1_001541_002516/SSD_C2_S062_P124_VC1_001541_002516.avi,SSD_C2_S062_P124_VC1_001541_002516.avi,40
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S195_P389_VC1_003001_006450/SSD_C2_S195_P389_VC1_003001_006450.avi,SSD_C2_S195_P389_VC1_003001_006450.avi,142
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S195_P390_VC1_000301_002910/SSD_C2_S195_P390_VC1_000301_002910.avi,SSD_C2_S195_P390_VC1_000301_002910.avi,106
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C2_S197_P393_VC1_000817_002713/SSD_C2_S197_P393_VC1_000817_002713.avi,SSD_C2_S197_P393_VC1_000817_002713.avi,80
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S064_P127_VC1_002051_002701/SSD_C3_S064_P127_VC1_002051_002701.avi,SSD_C3_S064_P127_VC1_002051_002701.avi,27
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S072_P143_VC1_001771_002541/SSD_C3_S072_P143_VC1_001771_002541.avi,SSD_C3_S072_P143_VC1_001771_002541.avi,32
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S074_P148_VC1_001201_001631/SSD_C3_S074_P148_VC1_001201_001631.avi,SSD_C3_S074_P148_VC1_001201_001631.avi,18
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S075_P149_VC1_007631_007931/SSD_C3_S075_P149_VC1_007631_007931.avi,SSD_C3_S075_P149_VC1_007631_007931.avi,13
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S077_P154_VC1_003071_003801/SSD_C3_S077_P154_VC1_003071_003801.avi,SSD_C3_S077_P154_VC1_003071_003801.avi,30
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S078_P156_VC1_003001_004501/SSD_C3_S078_P156_VC1_003001_004501.avi,SSD_C3_S078_P156_VC1_003001_004501.avi,62
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S079_P157_VC1_006691_008021/SSD_C3_S079_P157_VC1_006691_008021.avi,SSD_C3_S079_P157_VC1_006691_008021.avi,55
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S079_P158_VC1_002151_003421/SSD_C3_S079_P158_VC1_002151_003421.avi,SSD_C3_S079_P158_VC1_002151_003421.avi,52
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S080_P160_VC1_006141_007751/SSD_C3_S080_P160_VC1_006141_007751.avi,SSD_C3_S080_P160_VC1_006141_007751.avi,68
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S082_P163_VC1_001711_003281/SSD_C3_S082_P163_VC1_001711_003281.avi,SSD_C3_S082_P163_VC1_001711_003281.avi,65
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S085_P170_VC1_004931_005601/SSD_C3_S085_P170_VC1_004931_005601.avi,SSD_C3_S085_P170_VC1_004931_005601.avi,27
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S087_P173_VC1_002141_002821/SSD_C3_S087_P173_VC1_002141_002821.avi,SSD_C3_S087_P173_VC1_002141_002821.avi,29
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S087_P174_VC1_002951_003961/SSD_C3_S087_P174_VC1_002951_003961.avi,SSD_C3_S087_P174_VC1_002951_003961.avi,42
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S091_P181_VC1_005501_007401/SSD_C3_S091_P181_VC1_005501_007401.avi,SSD_C3_S091_P181_VC1_005501_007401.avi,77
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C3_S092_P183_VC1_003651_004631/SSD_C3_S092_P183_VC1_003651_004631.avi,SSD_C3_S092_P183_VC1_003651_004631.avi,41
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S096_P191_VC1_001501_002000/SSD_C4_S096_P191_VC1_001501_002000.avi,SSD_C4_S096_P191_VC1_001501_002000.avi,21
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S097_P193_VC1_000601_001000/SSD_C4_S097_P193_VC1_000601_001000.avi,SSD_C4_S097_P193_VC1_000601_001000.avi,17
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S097_P194_VC1_002451_003100/SSD_C4_S097_P194_VC1_002451_003100.avi,SSD_C4_S097_P194_VC1_002451_003100.avi,27
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S101_P202_VC1_001251_001750/SSD_C4_S101_P202_VC1_001251_001750.avi,SSD_C4_S101_P202_VC1_001251_001750.avi,21
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S101_P202_VC1_004951_006350/SSD_C4_S101_P202_VC1_004951_006350.avi,SSD_C4_S101_P202_VC1_004951_006350.avi,59
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S106_P212_VC1_003701_004200/SSD_C4_S106_P212_VC1_003701_004200.avi,SSD_C4_S106_P212_VC1_003701_004200.avi,21
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S107_P214_VC1_003801_005300/SSD_C4_S107_P214_VC1_003801_005300.avi,SSD_C4_S107_P214_VC1_003801_005300.avi,63
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S111_P221_VC1_000651_001500/SSD_C4_S111_P221_VC1_000651_001500.avi,SSD_C4_S111_P221_VC1_000651_001500.avi,35
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S111_P222_VC1_000901_001550/SSD_C4_S111_P222_VC1_000901_001550.avi,SSD_C4_S111_P222_VC1_000901_001550.avi,27
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S111_P222_VC1_003501_004150/SSD_C4_S111_P222_VC1_003501_004150.avi,SSD_C4_S111_P222_VC1_003501_004150.avi,31
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S112_P224_VC1_002001_003300/SSD_C4_S112_P224_VC1_002001_003300.avi,SSD_C4_S112_P224_VC1_002001_003300.avi,56
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S114_P227_VC1_002501_003850/SSD_C4_S114_P227_VC1_002501_003850.avi,SSD_C4_S114_P227_VC1_002501_003850.avi,56
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S116_P232_VC1_001001_001500/SSD_C4_S116_P232_VC1_001001_001500.avi,SSD_C4_S116_P232_VC1_001001_001500.avi,21
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S117_P233_VC1_000701_002850/SSD_C4_S117_P233_VC1_000701_002850.avi,SSD_C4_S117_P233_VC1_000701_002850.avi,88
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C4_S117_P234_VC1_002801_003500/SSD_C4_S117_P234_VC1_002801_003500.avi,SSD_C4_S117_P234_VC1_002801_003500.avi,29
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S128_P255_VC1_004601_005151/SSD_C5_S128_P255_VC1_004601_005151.avi,SSD_C5_S128_P255_VC1_004601_005151.avi,24
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S128_P255_VC1_005951_006221/SSD_C5_S128_P255_VC1_005951_006221.avi,SSD_C5_S128_P255_VC1_005951_006221.avi,11
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S131_P262_VC1_005101_005651/SSD_C5_S131_P262_VC1_005101_005651.avi,SSD_C5_S131_P262_VC1_005101_005651.avi,24
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S133_P266_VC1_007451_007901/SSD_C5_S133_P266_VC1_007451_007901.avi,SSD_C5_S133_P266_VC1_007451_007901.avi,19
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S135_P269_VC1_004101_004301/SSD_C5_S135_P269_VC1_004101_004301.avi,SSD_C5_S135_P269_VC1_004101_004301.avi,9
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S136_P272_VC1_006801_007501/SSD_C5_S136_P272_VC1_006801_007501.avi,SSD_C5_S136_P272_VC1_006801_007501.avi,29
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S138_P275_VC1_001001_001401/SSD_C5_S138_P275_VC1_001001_001401.avi,SSD_C5_S138_P275_VC1_001001_001401.avi,17
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S138_P275_VC1_002101_002451/SSD_C5_S138_P275_VC1_002101_002451.avi,SSD_C5_S138_P275_VC1_002101_002451.avi,15
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S139_P278_VC1_003101_003201/SSD_C5_S139_P278_VC1_003101_003201.avi,SSD_C5_S139_P278_VC1_003101_003201.avi,5
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S139_P278_VC1_005801_006051/SSD_C5_S139_P278_VC1_005801_006051.avi,SSD_C5_S139_P278_VC1_005801_006051.avi,11
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S140_P279_VC1_001201_001401/SSD_C5_S140_P279_VC1_001201_001401.avi,SSD_C5_S140_P279_VC1_001201_001401.avi,9
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S140_P280_VC1_001901_002051/SSD_C5_S140_P280_VC1_001901_002051.avi,SSD_C5_S140_P280_VC1_001901_002051.avi,7
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S140_P280_VC1_006501_006751/SSD_C5_S140_P280_VC1_006501_006751.avi,SSD_C5_S140_P280_VC1_006501_006751.avi,10
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S141_P282_VC1_001901_002301/SSD_C5_S141_P282_VC1_001901_002301.avi,SSD_C5_S141_P282_VC1_001901_002301.avi,18
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S143_P285_VC1_002401_002651/SSD_C5_S143_P285_VC1_002401_002651.avi,SSD_C5_S143_P285_VC1_002401_002651.avi,11
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S143_P286_VC1_001201_001801/SSD_C5_S143_P286_VC1_001201_001801.avi,SSD_C5_S143_P286_VC1_001201_001801.avi,25
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C5_S154_P307_VC1_000751_001201/SSD_C5_S154_P307_VC1_000751_001201.avi,SSD_C5_S154_P307_VC1_000751_001201.avi,19
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S164_P328_VC1_000613_003352/SSD_C6_S164_P328_VC1_000613_003352.avi,SSD_C6_S164_P328_VC1_000613_003352.avi,137
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S165_P330_VC1_002018_003436/SSD_C6_S165_P330_VC1_002018_003436.avi,SSD_C6_S165_P330_VC1_002018_003436.avi,58
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S167_P334_VC1_001148_002373/SSD_C6_S167_P334_VC1_001148_002373.avi,SSD_C6_S167_P334_VC1_001148_002373.avi,50
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S171_P342_VC1_001180_004103/SSD_C6_S171_P342_VC1_001180_004103.avi,SSD_C6_S171_P342_VC1_001180_004103.avi,120
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S174_P348_VC1_003001_005865/SSD_C6_S174_P348_VC1_003001_005865.avi,SSD_C6_S174_P348_VC1_003001_005865.avi,120
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S177_P354_VC1_001212_003141/SSD_C6_S177_P354_VC1_001212_003141.avi,SSD_C6_S177_P354_VC1_001212_003141.avi,79
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S181_P361_VC1_001769_003101/SSD_C6_S181_P361_VC1_001769_003101.avi,SSD_C6_S181_P361_VC1_001769_003101.avi,55
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S181_P362_VC1_003101_004491/SSD_C6_S181_P362_VC1_003101_004491.avi,SSD_C6_S181_P362_VC1_003101_004491.avi,57
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S182_P363_VC1_000428_001536/SSD_C6_S182_P363_VC1_000428_001536.avi,SSD_C6_S182_P363_VC1_000428_001536.avi,46
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S182_P364_VC1_001445_002179/SSD_C6_S182_P364_VC1_001445_002179.avi,SSD_C6_S182_P364_VC1_001445_002179.avi,31
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S183_P365_VC1_000796_002910/SSD_C6_S183_P365_VC1_000796_002910.avi,SSD_C6_S183_P365_VC1_000796_002910.avi,97
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S190_P379_VC1_000266_001656/SSD_C6_S190_P379_VC1_000266_001656.avi,SSD_C6_S190_P379_VC1_000266_001656.avi,58
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S190_P380_VC1_001527_006847/SSD_C6_S190_P380_VC1_001527_006847.avi,SSD_C6_S190_P380_VC1_001527_006847.avi,216
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S191_P381_VC1_000674_004625/SSD_C6_S191_P381_VC1_000674_004625.avi,SSD_C6_S191_P381_VC1_000674_004625.avi,170
/home/ICT2000/jondras/datasets/sewa/sessions/SSD_C6_S191_P382_VC1_001534_003128/SSD_C6_S191_P382_VC1_001534_003128.avi,SSD_C6_S191_P382_VC1_001534_003128.avi,66
